Time,AFR_Target,T_Air,SA,RPM,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,Cyl1_Eng_AP,NBO2_Volt,Inst_Fuel_Consump,Avg_Fuel_Consump,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,TimeCount,PH_GPS_Altitude,PH_GPS_Speed
113900.0,11.5,26.0,29.0,9259.0,12.6,-120.0,81.0,100.0,8.8,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.58,414.1,14.2,91.0
114000.0,11.5,26.0,29.0,9259.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,507.8,14.2,91.0
114100.0,11.5,26.0,29.0,9253.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,609.4,14.2,91.0
114200.0,11.5,26.0,29.0,9270.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.19,703.1,14.2,91.0
114300.0,11.5,26.0,29.0,9276.0,12.6,-120.0,81.0,100.0,8.8,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,804.7,14.2,91.0
114400.0,11.5,26.0,29.0,9276.0,12.6,-120.0,81.0,100.0,8.752,92.9,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.58,898.4,14.2,91.0
114500.0,11.5,26.0,29.0,9299.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,0.0,14.2,91.0
114600.0,11.5,26.0,29.0,9293.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,93.8,14.2,91.0
114700.0,11.5,26.0,29.0,9316.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,195.3,14.2,91.0
114800.0,11.5,26.0,29.0,9310.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,289.1,13.8,93.0
114900.0,11.5,26.0,29.0,9339.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,390.6,13.8,93.0
115000.0,11.5,26.0,30.0,9369.0,12.6,-120.0,81.0,100.0,8.708,92.4,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.58,484.4,13.8,93.0
115100.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,585.9,13.8,93.0
115200.0,11.5,26.0,29.0,9322.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,679.7,13.8,93.0
115300.0,11.5,26.0,29.0,9305.0,12.6,-120.0,81.0,100.0,8.752,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,781.2,13.8,93.0
115400.0,11.5,26.0,29.0,9316.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,875.0,13.8,93.0
115500.0,11.5,26.0,29.0,9328.0,12.6,-120.0,81.0,100.0,8.8,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,976.6,13.8,93.0
115600.0,11.5,26.0,30.0,9310.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,70.3,13.8,93.0
115700.0,11.5,26.0,29.0,9322.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,171.9,13.8,93.0
115800.0,11.5,26.0,29.0,9316.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,265.6,14.1,94.0
115900.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,367.2,14.1,94.0
116000.0,11.5,26.0,29.0,9305.0,12.6,-120.0,81.0,100.0,8.752,92.9,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.58,460.9,14.1,94.0
116100.0,11.5,26.0,29.0,9299.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,562.5,14.1,94.0
116200.0,11.5,26.0,29.0,9299.0,12.6,-120.0,81.0,100.0,8.8,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.97,656.2,14.1,94.0
116300.0,11.5,26.0,29.0,9322.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,757.8,14.1,94.0
116400.0,11.5,26.0,29.0,9339.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,851.6,14.1,94.0
116500.0,11.5,26.0,29.0,9316.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,953.1,14.1,94.0
116600.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,46.9,14.1,94.0
116700.0,11.5,26.0,29.0,9369.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,148.4,14.1,94.0
116800.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,242.2,14.2,96.0
116900.0,11.5,26.0,29.0,9339.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,343.8,14.2,96.0
117000.0,11.5,26.0,29.0,9322.0,12.6,-120.0,81.0,100.0,8.8,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,437.5,14.2,96.0
117100.0,11.5,26.0,30.0,9357.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,539.1,14.2,96.0
117200.0,11.5,26.0,30.0,9369.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,632.8,14.2,96.0
117300.0,11.5,26.0,30.0,9369.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,828.1,14.2,96.0
117400.0,11.5,26.0,30.0,9351.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,929.7,14.2,96.0
117500.0,11.5,26.0,30.0,9328.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,23.4,14.2,96.0
117600.0,11.5,26.0,29.0,9345.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,125.0,14.2,96.0
117700.0,11.5,26.0,30.0,9351.0,12.6,-120.0,81.0,100.0,8.752,92.9,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.97,218.8,14.2,96.0
117800.0,11.5,26.0,30.0,9357.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,320.3,13.6,97.0
117900.0,11.5,26.0,29.0,9322.0,12.6,-120.0,81.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,414.1,13.6,97.0
118000.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.8,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,68.36,515.6,13.6,97.0
118100.0,11.5,26.0,29.0,9363.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,609.4,13.6,97.0
118200.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,710.9,13.6,97.0
118300.0,11.5,26.0,29.0,9334.0,12.6,-120.0,81.0,100.0,8.752,92.9,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.97,804.7,13.6,97.0
118400.0,11.5,26.0,30.0,9351.0,12.6,-120.0,81.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,906.2,13.6,97.0
118500.0,11.5,26.0,30.0,9322.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,0.0,13.6,97.0
118600.0,11.5,26.0,29.0,9351.0,12.6,-120.0,80.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,101.6,13.6,97.0
118700.0,11.5,26.0,29.0,9328.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,195.3,13.6,97.0
118800.0,11.5,26.0,29.0,9339.0,12.6,-120.0,80.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,296.9,15.7,98.0
118900.0,11.5,26.0,29.0,9305.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,390.6,15.7,98.0
119000.0,11.5,26.0,29.0,9316.0,12.6,-120.0,80.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,492.2,15.7,98.0
119100.0,11.5,26.0,29.0,9357.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,585.9,15.7,98.0
119200.0,11.5,26.0,29.0,9299.0,12.6,-120.0,80.0,100.0,8.844,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,68.36,687.5,15.7,98.0
119300.0,11.5,26.0,29.0,9339.0,12.6,-120.0,80.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,781.2,15.7,98.0
119400.0,11.5,26.0,29.0,9276.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,882.8,15.7,98.0
119500.0,11.5,26.0,29.0,9316.0,12.6,-120.0,80.0,100.0,8.752,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,976.6,15.7,98.0
119600.0,11.5,26.0,29.0,9287.0,12.6,-120.0,80.0,100.0,8.844,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,68.36,78.1,15.7,98.0
119700.0,11.5,26.0,29.0,9287.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,171.9,15.7,98.0
119800.0,11.5,26.0,29.0,9316.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,273.4,15.0,99.0
119900.0,11.5,26.0,29.0,9282.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,367.2,15.0,99.0
120000.0,11.5,26.0,29.0,9293.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,468.8,15.0,99.0
120100.0,11.5,26.0,29.0,9287.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,562.5,15.0,99.0
120200.0,11.5,26.0,29.0,9305.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,757.8,15.0,99.0
120300.0,11.5,26.0,29.0,9316.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,859.4,15.0,99.0
120400.0,11.5,26.0,29.0,9310.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,953.1,15.0,99.0
120500.0,11.5,26.0,29.0,9225.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,54.7,15.0,99.0
120600.0,11.5,26.0,29.0,9270.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,148.4,15.0,99.0
120700.0,11.5,26.0,29.0,9247.0,12.6,-120.0,80.0,100.0,8.8,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,250.0,15.0,99.0
120800.0,11.5,26.0,29.0,9282.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,343.8,15.2,101.0
120900.0,11.5,26.0,29.0,9282.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,445.3,15.2,101.0
121000.0,11.5,26.0,29.0,9276.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,539.1,15.2,101.0
121100.0,11.5,26.0,29.0,9253.0,12.6,-120.0,80.0,100.0,8.8,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.58,640.6,15.2,101.0
121200.0,11.5,26.0,29.0,9253.0,12.6,-120.0,80.0,100.0,8.844,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,734.4,15.2,101.0
121300.0,11.5,26.0,29.0,9259.0,12.6,-120.0,80.0,100.0,8.8,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.58,835.9,15.2,101.0
121400.0,11.5,26.0,29.0,9287.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,929.7,15.2,101.0
121500.0,11.5,26.0,29.0,9282.0,12.6,-120.0,80.0,100.0,8.8,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2096.0,67.97,31.2,15.2,101.0
121600.0,11.5,26.0,29.0,9276.0,12.6,-120.0,80.0,100.0,8.844,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,68.36,125.0,15.2,101.0
121700.0,11.5,26.0,29.0,9282.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,226.6,15.2,101.0
121800.0,11.5,26.0,29.0,9299.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,320.3,16.6,99.0
121900.0,11.5,26.0,29.0,9310.0,12.6,-120.0,80.0,100.0,8.8,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,421.9,16.6,99.0
122000.0,11.5,26.0,29.0,9270.0,12.6,-120.0,80.0,100.0,8.8,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2096.0,67.97,515.6,16.6,99.0
122100.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,67.97,617.2,16.6,99.0
122200.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.75,710.9,16.6,99.0
122300.0,11.5,26.0,29.0,9293.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,812.5,16.6,99.0
122400.0,11.5,26.0,29.0,9310.0,12.6,-120.0,79.0,100.0,8.9,94.0,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.75,906.2,16.6,99.0
122500.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,7.8,16.6,99.0
122600.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,67.97,101.6,16.6,99.0
122700.0,11.5,26.0,29.0,9310.0,12.6,-120.0,79.0,100.0,8.856,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,203.1,16.8,100.0
122800.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,296.9,16.8,100.0
122900.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,398.4,16.8,100.0
123000.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,492.2,16.8,100.0
123100.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,67.97,593.8,16.8,100.0
123200.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,687.5,16.8,100.0
123300.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,789.1,16.8,100.0
123400.0,11.5,26.0,29.0,9270.0,12.6,-120.0,79.0,100.0,8.856,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,882.8,16.8,100.0
123500.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,78.1,16.8,100.0
123600.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,179.7,16.8,100.0
123700.0,11.5,26.0,29.0,9282.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,273.4,17.0,101.0
123800.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,375.0,17.0,101.0
123900.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,468.8,17.0,101.0
124000.0,11.5,26.0,29.0,9282.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,570.3,17.0,101.0
124100.0,11.5,26.0,29.0,9293.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,664.1,17.0,101.0
124200.0,11.5,26.0,29.0,9264.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,765.6,17.0,101.0
124300.0,11.5,26.0,29.0,9282.0,12.6,-120.0,79.0,100.0,8.9,94.0,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.75,859.4,17.0,101.0
124400.0,11.5,26.0,29.0,9276.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,960.9,17.0,101.0
124500.0,11.5,26.0,29.0,9293.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,54.7,17.0,101.0
124600.0,11.5,26.0,29.0,9276.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,156.2,17.0,101.0
124700.0,11.5,26.0,29.0,9276.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,250.0,15.5,101.0
124800.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,351.6,15.5,101.0
124900.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,445.3,15.5,101.0
125000.0,11.5,26.0,29.0,9328.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,67.97,546.9,15.5,101.0
125100.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,640.6,15.5,101.0
125200.0,11.5,26.0,29.0,9322.0,12.6,-120.0,79.0,100.0,8.856,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,742.2,15.5,101.0
125300.0,11.5,26.0,29.0,9328.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.75,835.9,15.5,101.0
125400.0,11.5,26.0,29.0,9310.0,12.5,-120.0,79.0,100.0,8.872,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,937.5,15.5,101.0
125500.0,11.5,26.0,29.0,9328.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,31.2,15.5,101.0
125600.0,11.5,26.0,29.0,9299.0,12.5,-120.0,79.0,100.0,8.856,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,132.8,15.5,101.0
125700.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.872,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,226.6,15.2,101.0
125800.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,328.1,15.2,101.0
125900.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,421.9,15.2,101.0
126000.0,11.5,26.0,29.0,9322.0,12.6,-120.0,79.0,100.0,8.872,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,523.4,15.2,101.0
126100.0,11.5,26.0,29.0,9310.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,617.2,15.2,101.0
126200.0,11.5,26.0,29.0,9334.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,718.8,15.2,101.0
126300.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,812.5,15.2,101.0
126400.0,11.5,26.0,29.0,9322.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,914.1,15.2,101.0
126500.0,11.5,26.0,29.0,9328.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,7.8,15.2,101.0
126600.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.812,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,67.97,109.4,15.2,101.0
126700.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,203.1,16.3,102.0
126800.0,11.5,26.0,29.0,9287.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,304.7,16.3,102.0
126900.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,398.4,16.3,102.0
127000.0,11.5,26.0,29.0,9293.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,593.8,16.3,102.0
127100.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,67.97,695.3,16.3,102.0
127200.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,789.1,16.3,102.0
127300.0,11.5,26.0,29.0,9339.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,890.6,16.3,102.0
127400.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.812,92.9,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,984.4,16.3,102.0
127500.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,85.9,16.3,102.0
127600.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,179.7,16.3,102.0
127700.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,281.2,15.1,102.0
127800.0,11.5,26.0,29.0,9322.0,12.6,-120.0,79.0,100.0,8.856,93.5,387.25,0.0,0.01,0.0,79.0,256.0,2112.0,68.36,375.0,15.1,102.0
127900.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.812,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,476.6,15.1,102.0
128000.0,11.5,26.0,29.0,9310.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,570.3,15.1,102.0
128100.0,11.5,26.0,29.0,9299.0,12.5,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,671.9,15.1,102.0
128200.0,11.5,26.0,29.0,9316.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,765.6,15.1,102.0
128300.0,11.5,26.0,29.0,9310.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,867.2,15.1,102.0
128400.0,11.5,26.0,29.0,9305.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,960.9,15.1,102.0
128500.0,11.5,26.0,29.0,9339.0,12.6,-120.0,79.0,100.0,8.812,92.9,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,62.5,15.1,102.0
128600.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.856,93.5,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.36,156.2,15.1,102.0
128700.0,11.5,26.0,29.0,9299.0,12.6,-120.0,79.0,100.0,8.9,94.0,392.16,0.0,0.01,0.0,80.0,256.0,2112.0,68.75,257.8,15.1,101.0
